ID,教科書,教科書コード,学年,ファイル単元,大単元,大単元タイトル,単元名,教科書ページ,ページ開始,ページ終了,PDF順,PDFページ,表内順,英語,日本語,重要語,重要語フラグ,注記,英日_問題,英日_答え,日英_問題,日英_答え,元PDF,読みの目安,読み確認メモ,v6正本英語,検索用基本形,変化形・別表記,v6正本日本語,語句構造,複数語フラグ,v7確認状態
3222,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,PROGRAM6 教科書本文,P79～P81,79,81,8,2,50,non-slip,すべり止めのある,,0,,non-slip,すべり止めのある,すべり止めのある,non-slip,08.26SS2_KeyWords_P6_英日_問題.pdf,ナン・スリップ,,non-slip,non-slip,,すべり止めのある,単語,0,原本保持
3223,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,PROGRAM6 教科書本文,P79～P81,79,81,8,2,51,yogurt,ヨーグルト,,0,,yogurt,ヨーグルト,ヨーグルト,yogurt,08.26SS2_KeyWords_P6_英日_問題.pdf,ヨガート,,yogurt,yogurt,,ヨーグルト,単語,0,原本保持
3224,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,PROGRAM6 教科書本文,P79～P81,79,81,8,2,52,pollen,花粉,,0,,pollen,花粉,花粉,pollen,08.26SS2_KeyWords_P6_英日_問題.pdf,パラン,,pollen,pollen,,花粉,単語,0,原本保持
3225,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,PROGRAM6 教科書本文,P79～P81,79,81,8,2,53,lid,ふた,,0,,lid,ふた,ふた,lid,08.26SS2_KeyWords_P6_英日_問題.pdf,リッド,,lid,lid,,ふた,単語,0,原本保持
3226,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,PROGRAM6 教科書本文,P79～P81,79,81,8,2,54,fridge,冷蔵庫,,0,,fridge,冷蔵庫,冷蔵庫,fridge,08.26SS2_KeyWords_P6_英日_問題.pdf,フリジ,,fridge,fridge,,冷蔵庫,単語,0,原本保持
3227,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,PROGRAM6 教科書本文,P79～P81,79,81,8,2,55,sole,"足の裏, 靴の底",,0,,sole,"足の裏, 靴の底","足の裏, 靴の底",sole,08.26SS2_KeyWords_P6_英日_問題.pdf,ソール,,sole,sole,,"足の裏, 靴の底",単語,0,原本保持
3228,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,PROGRAM6 教科書本文,P79～P81,79,81,8,2,56,air conditioner,エアコン,,0,,air conditioner,エアコン,エアコン,air conditioner,08.26SS2_KeyWords_P6_英日_問題.pdf,エー カンディシャナー,,air conditioner,air conditioner,,エアコン,複数語,1,原本保持
3229,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,PROGRAM6 教科書本文,P79～P81,79,81,8,2,57,paw,(動物の)足,,0,,paw,(動物の)足,(動物の)足,paw,08.26SS2_KeyWords_P6_英日_問題.pdf,ポ,,paw,paw,,(動物の)足,単語,0,原本保持
3230,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,PROGRAM6 教科書本文,P79～P81,79,81,8,2,58,paper clip,"紙ばさみ, ペーパークリップ",,0,,paper clip,"紙ばさみ, ペーパークリップ","紙ばさみ, ペーパークリップ",paper clip,08.26SS2_KeyWords_P6_英日_問題.pdf,ペイパー クリップ,,paper clip,paper clip,,"紙ばさみ, ペーパークリップ",複数語,1,原本保持
3231,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,PROGRAM6 教科書本文,P79～P81,79,81,8,2,59,groove,みぞ,,0,,groove,みぞ,みぞ,groove,08.26SS2_KeyWords_P6_英日_問題.pdf,グルヴ,,groove,groove,,みぞ,単語,0,原本保持
3232,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,PROGRAM6 教科書本文,P79～P81,79,81,8,2,60,quarter,25セント硬貨,,0,,quarter,25セント硬貨,25セント硬貨,quarter,08.26SS2_KeyWords_P6_英日_問題.pdf,クウォーター,,quarter,quarter,,25セント硬貨,単語,0,原本保持
3233,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,PROGRAM6 教科書本文,P79～P81,79,81,8,2,61,deck,(船の)甲板,,0,,deck,(船の)甲板,(船の)甲板,deck,08.26SS2_KeyWords_P6_英日_問題.pdf,デック,,deck,deck,,(船の)甲板,単語,0,原本保持
3234,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,PROGRAM6 教科書本文,P79～P81,79,81,8,2,62,run off~,~から流れ出る,,0,,run off~,~から流れ出る,~から流れ出る,run off~,08.26SS2_KeyWords_P6_英日_問題.pdf,ラン オフ ～,,run off~,run off~,,~から流れ出る,表現,1,原本保持
3235,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,PROGRAM6 6-1～3,P75～P84,75,84,8,2,63,plant,植物,☆,1,,plant,植物,植物,plant,08.26SS2_KeyWords_P6_英日_問題.pdf,プラント,,plant,plant,,植物,単語,0,原本保持
3236,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,PROGRAM6 6-1～3,P75～P84,75,84,8,2,64,creature,生物,☆,1,,creature,生物,生物,creature,08.26SS2_KeyWords_P6_英日_問題.pdf,クリチャー,,creature,creature,,生物,単語,0,原本保持
3237,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Power-Up4 メールで近況報告をしよう,P85,85,85,8,2,65,How's it going?,調子はどうですか。,☆,1,,How's it going?,調子はどうですか。,調子はどうですか。,How's it going?,08.26SS2_KeyWords_P6_英日_問題.pdf,ハウズ イット ゴーイング,,How's it going?,How's it going?,,調子はどうですか。,表現,1,原本保持
3238,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Power-Up4 メールで近況報告をしよう,P85,85,85,8,2,66,relaxing,"くつろげる, ほっとする",,0,,relaxing,"くつろげる, ほっとする","くつろげる, ほっとする",relaxing,08.26SS2_KeyWords_P6_英日_問題.pdf,リラックシング,,relaxing,relaxing,,"くつろげる, ほっとする",単語,0,原本保持
3239,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Power-Up4 メールで近況報告をしよう,P85,85,85,8,2,67,guinea pig,モルモット,,0,,guinea pig,モルモット,モルモット,guinea pig,08.26SS2_KeyWords_P6_英日_問題.pdf,ギニ ピッグ,,guinea pig,guinea pig,,モルモット,複数語,1,原本保持
3240,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Power-Up4 メールで近況報告をしよう,P85,85,85,8,2,68,Bill,ビル(男子の名),,0,,Bill,ビル(男子の名),ビル(男子の名),Bill,08.26SS2_KeyWords_P6_英日_問題.pdf,ビル,,Bill,Bill,,ビル(男子の名),単語,0,原本保持
3241,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,69,wrap,包む,☆,1,,wrap,包む,包む,wrap,08.26SS2_KeyWords_P6_英日_問題.pdf,ラップ,,wrap,wrap,,包む,単語,0,原本保持
3242,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,70,building,"建物, ビルディング",☆,1,,building,"建物, ビルディング","建物, ビルディング",building,08.26SS2_KeyWords_P6_英日_問題.pdf,ビルディング,,building,building,,"建物, ビルディング",単語,0,原本保持
3243,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,71,cloth,"布, 布切れ",☆,1,,cloth,"布, 布切れ","布, 布切れ",cloth,08.26SS2_KeyWords_P6_英日_問題.pdf,クロス,,cloth,cloth,,"布, 布切れ",単語,0,原本保持
3244,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,72,comfortable,心地よい,☆,1,,comfortable,心地よい,心地よい,comfortable,08.26SS2_KeyWords_P6_英日_問題.pdf,カムファータッブル,,comfortable,comfortable,,心地よい,単語,0,原本保持
3245,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,73,square,"正方形の, 四角い",☆,1,,square,"正方形の, 四角い","正方形の, 四角い",square,08.26SS2_KeyWords_P6_英日_問題.pdf,スクウェー,,square,square,,"正方形の, 四角い",単語,0,原本保持
3246,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,74,film,撮影する,,0,,film,撮影する,撮影する,film,08.26SS2_KeyWords_P6_英日_問題.pdf,フィルム,,film,film,,撮影する,単語,0,原本保持
3247,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,75,a piece of ~,1つ[1枚]の~,☆,1,,a piece of ~,1つ[1枚]の~,1つ[1枚]の~,a piece of ~,08.26SS2_KeyWords_P6_英日_問題.pdf,ア ピス オブ ～,,a piece of ~,a piece of ~,,1つ[1枚]の~,表現,1,原本保持
3248,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,76,escape,"逃げる, のがれる",,0,,escape,"逃げる, のがれる","逃げる, のがれる",escape,08.26SS2_KeyWords_P6_英日_問題.pdf,イスケイプ,,escape,escape,,"逃げる, のがれる",単語,0,原本保持
3249,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,77,sugar,砂糖,,0,,sugar,砂糖,砂糖,sugar,08.26SS2_KeyWords_P6_英日_問題.pdf,シュガー,,sugar,sugar,,砂糖,単語,0,原本保持
3250,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,78,stone,石,,0,,stone,石,石,stone,08.26SS2_KeyWords_P6_英日_問題.pdf,ストン,,stone,stone,,石,単語,0,原本保持
3251,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,79,plastic bag,ビニール袋,,0,,plastic bag,ビニール袋,ビニール袋,plastic bag,08.26SS2_KeyWords_P6_英日_問題.pdf,プラスティック バッグ,,plastic bag,plastic bag,,ビニール袋,複数語,1,原本保持
3252,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,80,material,"材料, 原料",,0,,material,"材料, 原料","材料, 原料",material,08.26SS2_KeyWords_P6_英日_問題.pdf,マティリル,,material,material,,"材料, 原料",単語,0,原本保持
3253,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,81,souvenir,みやげ,☆,1,,souvenir,みやげ,みやげ,souvenir,08.26SS2_KeyWords_P6_英日_問題.pdf,スヴァニー,,souvenir,souvenir,,みやげ,単語,0,原本保持
3254,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,82,magical,"魔法の, 不思議な",,0,,magical,"魔法の, 不思議な","魔法の, 不思議な",magical,08.26SS2_KeyWords_P6_英日_問題.pdf,マジックル,,magical,magical,,"魔法の, 不思議な",単語,0,原本保持
3255,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,83,prefecture,"県, 都道府県",☆,1,,prefecture,"県, 都道府県","県, 都道府県",prefecture,08.26SS2_KeyWords_P6_英日_問題.pdf,プリフェックチャー,,prefecture,prefecture,,"県, 都道府県",単語,0,原本保持
3256,サンシャイン,SS,2,P6,PROGRAM6 High-Tech,Nature,Step4 相手にわかりやすい説明をしよう / Our Project5 日本のおすすめスポットを紹介しよう,P86～P91,86,91,8,2,84,even,~でさえ,,0,,even,~でさえ,~でさえ,even,08.26SS2_KeyWords_P6_英日_問題.pdf,イーヴィン,,even,even,,~でさえ,単語,0,原本保持
3257,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,1,each other,おたがいに[を],☆,1,,each other,おたがいに[を],おたがいに[を],each other,09.26SS2_KeyWords_R2_英日_問題.pdf,イーチ アザー,,each other,each other,,おたがいに[を],複数語,1,原本保持
3258,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,2,coast,海岸,,0,,coast,海岸,海岸,coast,09.26SS2_KeyWords_R2_英日_問題.pdf,コスト,,coast,coast,,海岸,単語,0,原本保持
3259,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,3,between A and B,AとBの間に,☆,1,,between A and B,AとBの間に,AとBの間に,between A and B,09.26SS2_KeyWords_R2_英日_問題.pdf,ビトゥイーン エイ アンド ビー,,between A and B,between A and B,,AとBの間に,複数語,1,原本保持
3260,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,4,chicken,"ニワトリ, 鶏肉",,0,,chicken,"ニワトリ, 鶏肉","ニワトリ, 鶏肉",chicken,09.26SS2_KeyWords_R2_英日_問題.pdf,チカン,,chicken,chicken,,"ニワトリ, 鶏肉",単語,0,原本保持
3261,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,5,sink-sank,沈む[原形-過去形],,0,,sink-sank,沈む[原形-過去形],沈む[原形-過去形],sink-sank,09.26SS2_KeyWords_R2_英日_問題.pdf,シングク・サングク,,sink-sank,sink-sank,,沈む[原形-過去形],単語,0,原本保持
3262,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,6,president,大統領,,0,,president,大統領,大統領,president,09.26SS2_KeyWords_R2_英日_問題.pdf,プレザデント,,president,president,,大統領,単語,0,原本保持
3263,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,7,understand,"わかる, 理解する",,0,,understand,"わかる, 理解する","わかる, 理解する",understand,09.26SS2_KeyWords_R2_英日_問題.pdf,アンダースタンド,,understand,understand,,"わかる, 理解する",単語,0,原本保持
3264,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,8,friendship,"親交, 友情",,0,,friendship,"親交, 友情","親交, 友情",friendship,09.26SS2_KeyWords_R2_英日_問題.pdf,フレンドシップ,,friendship,friendship,,"親交, 友情",単語,0,原本保持
3265,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,9,return,"帰る, もどる, もどす",,0,,return,"帰る, もどる, もどす","帰る, もどる, もどす",return,09.26SS2_KeyWords_R2_英日_問題.pdf,リターン,,return,return,,"帰る, もどる, もどす",単語,0,原本保持
3266,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,10,border,"国境, 境界(線)",,0,,border,"国境, 境界(線)","国境, 境界(線)",border,09.26SS2_KeyWords_R2_英日_問題.pdf,ボーダー,,border,border,,"国境, 境界(線)",単語,0,原本保持
3267,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,11,bury,"埋葬する, 埋める",,0,,bury,"埋葬する, 埋める","埋葬する, 埋める",bury,09.26SS2_KeyWords_R2_英日_問題.pdf,ベリ,,bury,bury,,"埋葬する, 埋める",単語,0,原本保持
3268,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,12,enough,十分な,,0,,enough,十分な,十分な,enough,09.26SS2_KeyWords_R2_英日_問題.pdf,イナフ,,enough,enough,,十分な,単語,0,原本保持
3269,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,13,rescue,救助する,,0,,rescue,救助する,救助する,rescue,09.26SS2_KeyWords_R2_英日_問題.pdf,レスクユ,,rescue,rescue,,救助する,単語,0,原本保持
3270,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,14,eastern,"東部の, 東の",,0,,eastern,"東部の, 東の","東部の, 東の",eastern,09.26SS2_KeyWords_R2_英日_問題.pdf,イースターン,,eastern,eastern,,"東部の, 東の",単語,0,原本保持
3271,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,15,accident,事故,,0,,accident,事故,事故,accident,09.26SS2_KeyWords_R2_英日_問題.pdf,アックサダント,,accident,accident,,事故,単語,0,原本保持
3272,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,16,nearby,近くの,,0,,nearby,近くの,近くの,nearby,09.26SS2_KeyWords_R2_英日_問題.pdf,ニーバイ,,nearby,nearby,,近くの,単語,0,原本保持
3273,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,17,earthquake,地震,,0,,earthquake,地震,地震,earthquake,09.26SS2_KeyWords_R2_英日_問題.pdf,アースクウェイク,,earthquake,earthquake,,地震,単語,0,原本保持
3274,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,18,last,最後の,,0,,last,最後の,最後の,last,09.26SS2_KeyWords_R2_英日_問題.pdf,ラスト,,last,last,,最後の,単語,0,原本保持
3275,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,19,typhoon,台風,,0,,typhoon,台風,台風,typhoon,09.26SS2_KeyWords_R2_英日_問題.pdf,タイフン,,typhoon,typhoon,,台風,単語,0,原本保持
3276,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,20,however,しかし,,0,,however,しかし,しかし,however,09.26SS2_KeyWords_R2_英日_問題.pdf,ハウエヴァー,,however,however,,しかし,単語,0,原本保持
3277,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,21,village,村,,0,,village,村,村,village,09.26SS2_KeyWords_R2_英日_問題.pdf,ヴィラジ,,village,village,,村,単語,0,原本保持
3278,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,22,suddenly,"突然, 急に",,0,,suddenly,"突然, 急に","突然, 急に",suddenly,09.26SS2_KeyWords_R2_英日_問題.pdf,サダンリ,,suddenly,suddenly,,"突然, 急に",単語,0,原本保持
3279,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,23,villager,村人,,0,,villager,村人,村人,villager,09.26SS2_KeyWords_R2_英日_問題.pdf,ヴィリジャー,,villager,villager,,村人,単語,0,原本保持
3280,サンシャイン,SS,2,R2,Friendship,beyond Time and Borders Reading2,Reading2 教科書本文,P92～P95,92,95,9,1,24,respectfully,"うやうやしく, 丁重に",,0,,respectfully,"うやうやしく, 丁重に","うやうやしく, 丁重に",respectfully,09.26SS2_KeyWords_R2_英日_問題.pdf,リスペックトファリ,,respectfully,respectfully,,"うやうやしく, 丁重に",単語,0,原本保持
